data	arabish	class	CODA	token	pos	lemma	governorate	age	gender
20180807	yechfih	arabizi	يشفيه	يشفي+ه	IV3MS-IV+IVSUFF_DO:3MS	شفى	/	-25	F

20180807	alahoma	arabizi	اللّهم	اللّهم	NOUN_PROP	اللّهم	Medenine	/	F
20180807	echefihi	arabizi	اشفيه	اشفي+ه	CV2S-CV+CVSUFF_DO:3MS	شفى	Medenine	/	F
20180807	ya	arabizi	يا	يا	VOC_PART	يا	Medenine	/	F
20180807	rab	arabizi	ربّ	ربّ	NOUN	ربّ	Medenine	/	F
20180807	houwoi	arabizi	هو	هو	PRON_3MS	هو	Medenine	/	F
20180807	w	arabizi	و	و	CONJ	و	Medenine	/	F
20180807	jami3	arabizi	جميع	جميع	NOUN_QUANT	جميع	Medenine	/	F
20180807	martha	arabizi	مرضى	مرضى	ADJ	مريض	Medenine	/	F
20180807	el	arabizi	ال	ال	DET	ال	Medenine	/	F
20180807	mouslimine	arabizi	مسلمين	مسلمين	NOUN-NSUFF_MASC_PL	مسلم	Medenine	/	F
20180807	ya	arabizi	يا	يا	VOC_PART	يا	Medenine	/	F
20180807	karim	arabizi	كريم	كريم	ADJ	كريم	Medenine	/	F
20180807	ya	arabizi	يا	يا	VOC_PART	يا	Medenine	/	F
20180807	rab	arabizi	ربّ	ربّ	NOUN	ربّ	Medenine	/	F
20180807	hetha	arabizi	هاذا	هاذا	DEM_PRON_3MS	هاذا	Medenine	/	F
20180807	tofoul	arabizi	طفل	طفل	NOUN	طفل	Medenine	/	F
20180807	libi	arabizi	ليبي	ليبي	ADJ	ليبي	Medenine	/	F
20180807	fi	arabizi	في	في	PREP	في	Medenine	/	F
20180807	chimiothérapie	foreign	chimiothérapie	foreign	foreign	foreign	Medenine	/	F
20180807	yemechi	arabizi	يمشي	يمشي	IV3MS-IV	مشى	Medenine	/	F
20180807	me3ah	arabizi	معه	مع+ه	PREP+PRON_3MS	مع	Medenine	/	F
20180807	babah	arabizi	باباه	بابا+ه	NOUN+POSS_PRON_3MS	بابا	Medenine	/	F
20180807	c	foreign	c	foreign	foreign	foreign	Medenine	/	F
20180807	est	foreign	est	foreign	foreign	foreign	Medenine	/	F
20180807	très	foreign	très	foreign	foreign	foreign	Medenine	/	F
20180807	touchant	foreign	touchant	foreign	foreign	foreign	Medenine	/	F

20180807	Amin	arabizi	امين	امين	[NOUN]INTERJ	امين	Jendouba	25-35	F
20180807	ya	arabizi	يا	يا	VOC_PART	يا	Jendouba	25-35	F
20180807	rab	arabizi	ربّ	ربّ	NOUN	ربّ	Jendouba	25-35	F

20180807	Amiiiiine	arabizi	امين	امين	[NOUN]INTERJ	امين	/	25-35	F

20180807	Ya	arabizi	يا	يا	VOC_PART	يا	Tunis	-25	M
20180807	rabi	arabizi	ربّي	ربّ+ي	NOUN+POSS_PRON_1S	ربّ	Tunis	-25	M
20180807	.	arabizi	.	.	PUNC	PUNC	Tunis	-25	M

20180807	Echfi	arabizi	اشفي	اشفي	CV2S-CV	شفى	Tunis	-25	M
20180807	kol	arabizi	كلّ	كلّ	NOUN_QUANT	كلّ	Tunis	-25	M
20180807	mardha	arabizi	مرضى	مرضى	NOUN	مريض	Tunis	-25	M
20180807	el	arabizi	ال	ال	DET	ال	Tunis	-25	M
20180807	moslimin	arabizi	مسلمين	مسلمين	NOUN-NSUFF_MASC_PL	مسلم	Tunis	-25	M

20180807	AMIN	arabizi	امين	امين	[NOUN]INTERJ	امين	/	/	F

20180807	Alah	arabizi	الله	الله	NOUN_PROP	الله	Sousse	25-35	F
20180807	yechfiyeh	arabizi	يشفيه	يشفي+ه	IV3MS-IV+IVSUFF_DO:3MS	شفى	Sousse	25-35	F
20180807	inchalla	arabizi	ان شاء الله	ان شاء الله	INTERJ	ان شاء الله	Sousse	25-35	F

20180807	yarab	arabizi	يا ربّ	يا+ربّ	VOC_PART+NOUN	ربّ	Sousse	35-50	F
20180807	ichfiyh	arabizi	يشفيه	يشفي+ه	IV3MS-IV+IVSUFF_DO:3MS	شفى	Sousse	35-50	F

20180807	Amiiiin	arabizi	امين	امين	[NOUN]INTERJ	امين	Tunis	-25	F

20180807	Aminyrab	arabizi	امين يا ربّ	امين+يا+ربّ	NOUN+VOC_PART+NOUN	امين	Tunis	35-50	M

20180807	Amin	arabizi	امين	امين	[NOUN]INTERJ	امين	/	25-35	F
20180807	y	arabizi	يا	يا	VOC_PART	يا	/	25-35	F
20180807	rabi	arabizi	ربّي	ربّ+ي	NOUN+POSS_PRON_1S	ربّ	/	25-35	F

20180807	Ye	arabizi	يا	يا	VOC_PART	يا	France	50+	F
20180807	rabi	arabizi	ربّي	ربّ+ي	NOUN+POSS_PRON_1S	ربّ	France	50+	F
20180807	ichfih	arabizi	يشفيه	يشفي+ه	IV3MS-IV+IVSUFF_DO:3MS	شفى	France	50+	F

20180720	Nahi	arabizi	نحّي	نحّي	CV2S-CV	نحّى	Medenine	/	M
20180720	hadha	arabizi	هاذا	هاذا	DEM_PRON_3MS	هاذا	Medenine	/	M

20180720	Bara	arabizi	برّا	برّا	ADV	برّا	Medenine	35-50	M
20180720	fil	arabizi	فال	في+ال	PREP+DET	في	Medenine	35-50	M
20180720	matare	arabizi	مطار	مطار	NOUN	مطار	Medenine	35-50	M
20180720	i7ebou	arabizi	يحبّوا	يحبّوا	IV3P-IV-IVSUFF_SUBJ:P	حبّ	Medenine	35-50	M
20180720	a3la	arabizi	على	على	PREP	على	Medenine	35-50	M
20180720	wa7ed	arabizi	واحد	واحد	PRON_INDEF	واحد	Medenine	35-50	M
20180720	iseb	arabizi	يصبّ	يصبّ	IV3MS-IV	صبّ	Medenine	35-50	M
20180720	elma	arabizi	الما	ال+ما	DET+NOUN	ما	Medenine	35-50	M
20180720	ki	arabizi	كي	كي	SUB_CONJ	كي	Medenine	35-50	M
20180720	tatle3	arabizi	تطلع	تطلع	IV3FS-IV	طلع	Medenine	35-50	M
20180720	koul	arabizi	كلّ	كلّ	NOUN_QUANT	كلّ	Medenine	35-50	M
20180720	tayara	arabizi	طيّارة	طيّارة	NOUN-NSUFF_FEM_SG	طيارة	Medenine	35-50	M

20180814	Bonsoir	foreign	Bonsoir	foreign	foreign	foreign	Tunis	25-35	M
20180814	mes	foreign	mes	foreign	foreign	foreign	Tunis	25-35	M
20180814	amis	foreign	amis	foreign	foreign	foreign	Tunis	25-35	M

20180814	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20180814	5ajal	arabizi	خجل	خجل	NOUN	خجل	Tunis	25-35	M

20180814	Guten	foreign	Guten	foreign	foreign	foreign	Germany	/	M
20180814	Abend	foreign	Abend	foreign	foreign	foreign	Germany	/	M

20180814	Slm	arabizi	سلام	سلام	INTERJ	سلام	/	25-35	F

20180814	Bnsr	foreign	Bnsr	foreign	foreign	foreign	France	/	M

20180814	Bonsoir	foreign	Bonsoir	foreign	foreign	foreign	Switzerland	/	F

20180814	Bns	foreign	Bns	foreign	foreign	foreign	Monastir	-25	F

20180814	Bonsoirr	foreign	Bonsoirr	foreign	foreign	foreign	/	/	F

20181022	Cc	foreign	Cc	foreign	foreign	foreign	Tunis	25-35	M
20181022	nharkom	arabizi	نهاركم	نهار+كم	NOUN+POSS_PRON_2P	نهار	Tunis	25-35	M
20181022	zine	arabizi	زين	زين	ADJ	زين	Tunis	25-35	M
20181022	❤❤	emotag	❤❤	emotag	emotag	emotag	Tunis	25-35	M

20181022	Mnine	arabizi	منين	منين	INTERROG_PRON	منين	Tunis	25-35	M
20181022	eteb3ou	arabizi	يتبّعوا	يتبّعوا	IV3P-IV-IVSUFF_SUBJ:P	تبّع	Tunis	25-35	M
20181022	fina	arabizi	فينا	في+نا	PREP+PRON_1P	في	Tunis	25-35	M
20181022	😍😍	emotag	😍😍	emotag	emotag	emotag	Tunis	25-35	M

20181022	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20181022	5ajal	arabizi	خجل	خجل	NOUN	خجل	Tunis	25-35	M

20181022	dènmarck	arabizi	دنمارك	دنمارك	NOUN_PROP	دنمارك	Belgique	35-50	F
20181022	"\"""	arabizi	"\"""	"\"""	SYM	SYM	Belgique	35-50	F
20181022	cobènhaguène	foreign	cobènhaguène	foreign	foreign	foreign	Belgique	35-50	F
20181022	"\"""	arabizi	"\"""	"\"""	SYM	SYM	Belgique	35-50	F

20181022	Milano	foreign	Milano	foreign	foreign	foreign	Tunis	35-50	F

20181022	Jerba	arabizi	جربة	جربة	NOUN_PROP	جربة	Medenine	25-35	F

20181022	Slt	foreign	Slt	foreign	foreign	foreign	Kebili	35-50	M
20181022	Lyon	foreign	Lyon	foreign	foreign	foreign	Kebili	35-50	M

20181022	Tunisie	foreign	Tunisie	foreign	foreign	foreign	Tunis	25-35	F

20181022	Paris	foreign	Paris	foreign	foreign	foreign	France	25-35	M

20181022	Jerba	arabizi	جربة	جربة	NOUN_PROP	جربة	Medenine	35-50	F

20181022	Gbelli	arabizi	قبلّي	قبلّي	NOUN_PROP	قبلّي	Kebili	/	F

20181022	mednin	arabizi	مدنين	مدنين	NOUN_PROP	مدنين	Tunis	25-35	F
20181022	💞	emotag	💞	emotag	emotag	emotag	Tunis	25-35	F

20181022	Slm	arabizi	سلام	سلام	INTERJ	سلام	Tunis	25-35	F
20181022	tounes	arabizi	تونس	تونس	NOUN_PROP	تونس	Tunis	25-35	F

20181022	👍	emotag	👍	emotag	emotag	emotag	Gabès	25-35	F

20181022	Montréal	foreign	Montréal	foreign	foreign	foreign	Canada	35-50	M
20181022	😎	emotag	😎	emotag	emotag	emotag	Canada	35-50	M

20181022	Lyon	foreign	Lyon	foreign	foreign	foreign	France	/	M

20181022	france	foreign	france	foreign	foreign	foreign	France	-25	F

20181022	Waaw	arabizi	واو	واو	INTERJ	واو	/	25-35	F
20181022	ma7leeeha	arabizi	ما احلاها	ما+احلا+ها	[EXCLAM_PRON+PV-PVSUFF_SUBJ:3MS+PRON_3FS]INTERJ	حلو	/	25-35	F

20181022	Photo	foreign	Photo	foreign	foreign	foreign	/	/	F
20181022	mel	arabizi	مال	م+ال	PREP+DET	من	/	/	F
20181022	porto	foreign	porto	foreign	foreign	foreign	/	/	F

20181022	Men	arabizi	من	من	PREP	من	/	35-50	M
20181022	oura	arabizi	ورى	ورى	ADV	ورى	/	35-50	M
20181022	talifoun	arabizi	تاليفون	تاليفون	NOUN	تاليفون	/	35-50	M

20181022	Mednine	arabizi	مدنين	مدنين	NOUN_PROP	مدنين	/	/	F

20181022	Photo	foreign	Photo	foreign	foreign	foreign	Monastir	35-50	M
20181022	à	foreign	à	foreign	foreign	foreign	Monastir	35-50	M
20181022	cambrai	foreign	cambrai	foreign	foreign	foreign	Monastir	35-50	M

20181022	Slt	foreign	Slt	foreign	foreign	foreign	Monastir	/	F
20181022	men	arabizi	من	من	PREP	من	Monastir	/	F
20181022	mestir	arabizi	مستير	مستير	NOUN_PROP	مستير	Monastir	/	F

20181118	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20181118	ya	arabizi	يا	يا	VOC_PART	يا	Tunis	25-35	M
20181118	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20181118	rab	arabizi	ربّ	ربّ	NOUN	ربّ	Tunis	25-35	M
20181118	❤	emotag	❤	emotag	emotag	emotag	Tunis	25-35	M

20181118	https	foreign	https	foreign	foreign	foreign	/	/	M
20181118	:	arabizi	:	:	PUNC	PUNC	/	/	M
20181118	/	arabizi	/	/	SYM	SYM	/	/	M
20181118	/	arabizi	/	/	SYM	SYM	/	/	M
20181118	www	foreign	www	foreign	foreign	foreign	/	/	M
20181118	.	arabizi	.	.	PUNC	PUNC	/	/	M
20181118	facebook	arabizi	فايسبوك	فايسبوك	NOUN_PROP	فايسبوك	/	/	M
20181118	.	arabizi	.	.	PUNC	PUNC	/	/	M
20181118	com	foreign	com	foreign	foreign	foreign	/	/	M
20181118	/	arabizi	/	/	SYM	SYM	/	/	M
20181118	m5abbi103	foreign	m5abbi103	foreign	foreign	foreign	/	/	M
20181118	/	arabizi	/	/	SYM	SYM	/	/	M
20181118	m5abbi2215	arabizi	مخبّي2215	مخبّي2215	NOUN_PROP	مخبّي2215	/	/	M
20181118	/	arabizi	/	/	SYM	SYM	/	/	M
20181118	m5abbi103	foreign	m5abbi103	foreign	foreign	foreign	/	/	M
20181118	/	arabizi	/	/	SYM	SYM	/	/	M
20181118	m5abbi1520	arabizi	مخبّي1520	مخبّي1520	NOUN_PROP	مخبّي1520	/	/	M
20181118	/	arabizi	/	/	SYM	SYM	/	/	M

20181109	https	foreign	https	foreign	foreign	foreign	/	/	M
20181109	:	arabizi	:	:	PUNC	PUNC	/	/	M
20181109	/	arabizi	/	/	SYM	SYM	/	/	M
20181109	/	arabizi	/	/	SYM	SYM	/	/	M
20181109	www	foreign	www	foreign	foreign	foreign	/	/	M
20181109	.	arabizi	.	.	PUNC	PUNC	/	/	M
20181109	facebook	arabizi	فايسبوك	فايسبوك	NOUN_PROP	فايسبوك	/	/	M
20181109	.	arabizi	.	.	PUNC	PUNC	/	/	M
20181109	com	foreign	com	foreign	foreign	foreign	/	/	M
20181109	/	arabizi	/	/	SYM	SYM	/	/	M
20181109	m5abbi103	foreign	m5abbi103	foreign	foreign	foreign	/	/	M
20181109	/	arabizi	/	/	SYM	SYM	/	/	M
20181109	m5abbi2215	arabizi	مخبّي2215	مخبّي2215	NOUN_PROP	مخبّي2215	/	/	M
20181109	/	arabizi	/	/	SYM	SYM	/	/	M
20181109	m5abbi103	foreign	m5abbi103	foreign	foreign	foreign	/	/	M
20181109	/	arabizi	/	/	SYM	SYM	/	/	M
20181109	m5abbi1520	arabizi	مخبّي1520	مخبّي1520	NOUN_PROP	مخبّي1520	/	/	M
20181109	/	arabizi	/	/	SYM	SYM	/	/	M

20180718	❤❤	emotag	❤❤	emotag	emotag	emotag	Tunis	25-35	M

20180718	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20180718	5ajal	arabizi	خجل	خجل	NOUN	خجل	Tunis	25-35	M

20181003	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20181003	Envie	foreign	Envie	foreign	foreign	foreign	Tunis	25-35	M
20181003	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20181003	de	foreign	de	foreign	foreign	foreign	Tunis	25-35	M
20181003	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20181003	moment	foreign	moment	foreign	foreign	foreign	Tunis	25-35	M

20181003	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20181003	5ajal	arabizi	خجل	خجل	NOUN	خجل	Tunis	25-35	M

20181003	m5abbi2363	arabizi	مخبّي2363	مخبّي2363	NOUN_PROP	مخبّي2363	/	25-35	M
20181003	m5abbi1566	arabizi	مخبّي1566	مخبّي1566	NOUN_PROP	مخبّي1566	/	25-35	M
20181003	m5abbi2998	arabizi	مخبّي2998	مخبّي2998	NOUN_PROP	مخبّي2998	/	25-35	M
20181003	m5abbi2138	arabizi	مخبّي2138	مخبّي2138	NOUN_PROP	مخبّي2138	/	25-35	M
20181003	m5abbi1625	arabizi	مخبّي1625	مخبّي1625	NOUN_PROP	مخبّي1625	/	25-35	M
20181003	m5abbi1922	arabizi	مخبّي1922	مخبّي1922	NOUN_PROP	مخبّي1922	/	25-35	M

20181003	TWA7ACHTEK	arabizi	توحّشتك	توحّشت+ك	PV-PVSUFF_SUBJ:1S+PVSUFF_DO:2S	توحّش	Tunis	35-50	F
20181003	ANA	arabizi	انا	انا	PRON_1S	هو	Tunis	35-50	F

20180717	Sbeh	arabizi	صباح	صباح	NOUN	صباح	/	/	F
20180717	enoure	arabizi	النور	ال+نور	DET+NOUN	نور	/	/	F

20180717	Sbe7	arabizi	صباح	صباح	NOUN	صباح	Tunis	-25	F
20180717	el	arabizi	ال	ال	DET	ال	Tunis	-25	F
20180717	fol	arabizi	فلّ	فلّ	NOUN	فلّ	Tunis	-25	F
20180717	enes	arabizi	الناس	ال+ناس	DET+NOUN	ناس	Tunis	-25	F
20180717	el	arabizi	ال	ال	DET	ال	Tunis	-25	F
20180717	kol	arabizi	كلّ	كلّ	NOUN_QUANT	كلّ	Tunis	-25	F

20180717	Sbeh	arabizi	صباح	صباح	NOUN	صباح	France	25-35	F
20180717	el	arabizi	ال	ال	DET	ال	France	25-35	F
20180717	fol	arabizi	فلّ	فلّ	NOUN	فلّ	France	25-35	F

20180717	Bonjour	foreign	Bonjour	foreign	foreign	foreign	Mahdia	-25	F

20180717	sbe7777	arabizi	صباح	صباح	NOUN	صباح	Medenine	25-35	F
20180717	nourr	arabizi	نور	نور	NOUN	نور	Medenine	25-35	F

20180717	Nharkom	arabizi	نهاركم	نهار+كم	NOUN+POSS_PRON_2P	نهار	/	25-35	F
20180717	ziiinnn	arabizi	زين	زين	ADJ	زين	/	25-35	F

20180911	Amin	arabizi	امين	امين	[NOUN]INTERJ	امين	Tunis	25-35	F
20180911	yarab	arabizi	يا ربّ	يا+ربّ	VOC_PART+NOUN	ربّ	Tunis	25-35	F

20180911	;)	emotag	;)	emotag	emotag	emotag	/	35-50	M

20180911	m5abbi706	arabizi	مخبّي706	مخبّي706	NOUN_PROP	مخبّي706	Gafsa	-25	F
20180911	m5abbi1828	arabizi	مخبّي1828	مخبّي1828	NOUN_PROP	مخبّي1828	Gafsa	-25	F

20180911	Amin	arabizi	امين	امين	[NOUN]INTERJ	امين	Croatia	50+	F

20180911	aminnnnn	arabizi	امين	امين	[NOUN]INTERJ	امين	Tunis	/	F

20180911	Amineee	arabizi	امين	امين	[NOUN]INTERJ	امين	Nabeul	-25	F

20180911	Chbiha	arabizi	شبيها	شبي+ها	INTERROG_PRON+PRON_3FS	اش	Monastir	25-35	M
20180911	m5a5koum	arabizi	مخاخكم	مخاخ+كم	NOUN+POSS_PRON_2P	مخّ	Monastir	25-35	M
20180911	ken	arabizi	كان	كان	RESTRIC_PART	كان	Monastir	25-35	M
20180911	lbera	arabizi	البرّا	ال+برّا	DET+NOUN	برّا	Monastir	25-35	M
20180911	bera	arabizi	برّا	برّا	INTERJ	برّا	Monastir	25-35	M
20180911	saybou	arabizi	سيّبوا	سيّبوا	PV-PVSUFF_SUBJ:3MS	سيّب	Monastir	25-35	M
20180911	l9hawi	arabizi	القهاوي	ال+قهاوي	DET+NOUN	قهوة	Monastir	25-35	M
20180911	w	arabizi	و	و	CONJ	و	Monastir	25-35	M
20180911	e5dmou	arabizi	اخدموا	اخدموا	PV-PVSUFF_SUBJ:3MS	خدم	Monastir	25-35	M
20180911	3ela	arabizi	على	على	PREP	على	Monastir	25-35	M
20180911	rwa7koum	arabizi	رواحكم	رواح+كم	NOUN+POSS_PRON_2P	روح	Monastir	25-35	M
20180911	entouma	arabizi	انتوما	انتوما	PRON_2P	هو	Monastir	25-35	M
20180911	nes	arabizi	ناس	ناس	NOUN	ناس	Monastir	25-35	M
20180911	t7ebou	arabizi	تحبّوا	تحبّوا	IV2P-IV-IVSUFF_SUBJ:P	حبّ	Monastir	25-35	M
20180911	taklouha	arabizi	تاكلوها	تاكلوا+ها	IV2P-IV-IVSUFF_SUBJ:P+IVSUFF_DO:3FS	كلا	Monastir	25-35	M
20180911	berda	arabizi	باردة	باردة	ADJ-NSUFF_FEM_SG	بارد	Monastir	25-35	M

20180911	La	arabizi	لا	لا	INTERJ	لا	Monastir	25-35	M
20180911	ena	arabizi	انا	انا	PRON_1S	هو	Monastir	25-35	M
20180911	ma7gtich	arabizi	ما حقتش	ما+حقت+ش	NEG_PART+PV-PVSUFF_SUBJ:1S+NEG_PART	حقّ	Monastir	25-35	M

20180911	Aminnnnn	arabizi	امين	امين	[NOUN]INTERJ	امين	France	-25	M
20180911	❤🗼✈🚢	emotag	❤🗼✈🚢	emotag	emotag	emotag	France	-25	M

20180911	T3eref	arabizi	تعرف	تعرف	IV2S-IV	عرف	/	/	M

20180911	Amine	arabizi	امين	امين	[NOUN]INTERJ	امين	Bizerte	/	F

20180911	inhar	arabizi	النهار	ال+نهار	DET+NOUN	نهار	Tunis	25-35	F
20180911	fdhil	arabizi	فضيل	فضيل	ADJ	فضيل	Tunis	25-35	F
20180911	kima	arabizi	كيما	كيما	CONJ	كيما	Tunis	25-35	F
20180911	ilyoum	arabizi	اليوم	ال+يوم	[DET+NOUN]ADV	يوم	Tunis	25-35	F
20180911	sana	arabizi	سنة	سنة	NOUN-NSUFF_FEM_SG	سنة	Tunis	25-35	F
20180911	hejriya	arabizi	هجّريّة	هجّريّة	ADJ-NSUFF_FEM_SG	هجري	Tunis	25-35	F
20180911	moubarka	arabizi	مباركة	مباركة	ADJ-NSUFF_FEM_SG	مبارك	Tunis	25-35	F
20180911	al	arabizi	ال	ال	DET	ال	Tunis	25-35	F
20180911	oma	arabizi	امّة	امّة	NOUN-NSUFF_FEM_SG	امّة	Tunis	25-35	F
20180911	islamiya	arabizi	اسلاميّة	اسلاميّة	ADJ-NSUFF_FEM_SG	اسلامي	Tunis	25-35	F

20180911	Amin	arabizi	امين	امين	[NOUN]INTERJ	امين	Gabès	25-35	M
20180911	ya	arabizi	يا	يا	VOC_PART	يا	Gabès	25-35	M
20180911	rab	arabizi	ربّ	ربّ	NOUN	ربّ	Gabès	25-35	M

20180718	Bonsoir	foreign	Bonsoir	foreign	foreign	foreign	Tunis	25-35	M
20180718	à	foreign	à	foreign	foreign	foreign	Tunis	25-35	M
20180718	tous	foreign	tous	foreign	foreign	foreign	Tunis	25-35	M
20180718	😍😍	emotag	😍😍	emotag	emotag	emotag	Tunis	25-35	M

20180718	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20180718	5ajal	arabizi	خجل	خجل	NOUN	خجل	Tunis	25-35	M

20180718	Bonsoir	foreign	Bonsoir	foreign	foreign	foreign	/	50+	F

20180718	Slm	arabizi	سلام	سلام	INTERJ	سلام	/	25-35	F

20180718	Bonsoir	foreign	Bonsoir	foreign	foreign	foreign	Tunis	25-35	F

20180718	slm	arabizi	سلام	سلام	INTERJ	سلام	/	/	F

20180718	Bonsoir	foreign	Bonsoir	foreign	foreign	foreign	/	-25	F

20180718	bonsoir	foreign	bonsoir	foreign	foreign	foreign	Medenine	/	F

20180718	Macha2a'allah	arabizi	ما شاء الله	ما شاء الله	INTERJ	ما شاء الله	/	25-35	F

20180718	Salut	foreign	Salut	foreign	foreign	foreign	Gabès	-25	F

20180718	BONSOIR	foreign	BONSOIR	foreign	foreign	foreign	Switzerland	/	F
20180718	À	foreign	À	foreign	foreign	foreign	Switzerland	/	F
20180718	TS	foreign	TS	foreign	foreign	foreign	Switzerland	/	F

20180711	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20180711	5ajal	arabizi	خجل	خجل	NOUN	خجل	Tunis	25-35	M

20180930	7ata	arabizi	حتّى	حتّى	ADV	حتّى	Tunis	35-50	F
20180930	ma3riufin	arabizi	معروفين	معروفين	ADJ-NSUFF_MASC_PL	معروف	Tunis	35-50	F
20180930	ken	arabizi	كان	كان	PV-PVSUFF_SUBJ:3MS	كان	Tunis	35-50	F
20180930	belmkla	arabizi	بالماكلة	ب+ال+ماكلة	PREP+DET+NOUN-NSUFF_FEM_SG	ماكلة	Tunis	35-50	F
20180930	.	arabizi	.	.	PUNC	PUNC	Tunis	35-50	F
20180930	c	foreign	c	foreign	foreign	foreign	Tunis	35-50	F
20180930	tout	foreign	tout	foreign	foreign	foreign	Tunis	35-50	F
20180930	.	arabizi	.	.	PUNC	PUNC	Tunis	35-50	F
20180930	w	arabizi	و	و	CONJ	و	Tunis	35-50	F
20180930	lbe9i	arabizi	الباقي	ال+باقي	DET+ADJ	باقي	Tunis	35-50	F
20180930	.	arabizi	.	.	PUNC	PUNC	Tunis	35-50	F
20180930	rabi	arabizi	ربّي	ربّ+ي	NOUN+POSS_PRON_1S	ربّ	Tunis	35-50	F
20180930	yjibou	arabizi	يجيبه	يجيب+ه	IV3MS-IV+IVSUFF_DO:3MS	جاب	Tunis	35-50	F

20180924	#	arabizi	#	#	SYM	SYM	Tunis	25-35	M
20180924	5ajal	arabizi	خجل	خجل	NOUN	خجل	Tunis	25-35	M

20180924	Turkia	arabizi	تركيا	تركيا	NOUN_PROP	تركيا	/	25-35	F

20180924	Beyet	arabizi	بيت	بيت	NOUN_PROP	بات	Medenine	25-35	F
20180924	allah	arabizi	الله	الله	NOUN_PROP	الله	Medenine	25-35	F
20180924	ale7aram	arabizi	الحرام	ال+حرام	[DET+NOUN]NOUN_PROP	حرام	Medenine	25-35	F

20180924	Canada	foreign	Canada	foreign	foreign	foreign	Tunis	35-50	M
20180924	déjà	foreign	déjà	foreign	foreign	foreign	Tunis	35-50	M
20180924	mine	arabizi	من	من	PREP	من	Tunis	35-50	M
20180924	tounesse	arabizi	تونس	تونس	NOUN_PROP	تونس	Tunis	35-50	M
20180924	1850	arabizi	1850	1850	NOUN_NUM	NOUN_NUM	Tunis	35-50	M
20180924	mich	arabizi	مش	مش	NEG_PART	مش	Tunis	35-50	M
20180924	ralya	arabizi	غالية	غالية	ADJ-NSUFF_FEM_SG	غالي	Tunis	35-50	M

20180924	Danmark	foreign	Danmark	foreign	foreign	foreign	Gabès	35-50	M

20180924	Angleterre	foreign	Angleterre	foreign	foreign	foreign	/	50+	F

20180924	tunsia	arabizi	تونسيّة	تونسيّة	ADJ-NSUFF_FEM_SG	تونسي	France	25-35	M
20180924	tataouine	arabizi	تطاوين	تطاوين	NOUN_PROP	تطاوين	France	25-35	M
20180924	❤	emotag	❤	emotag	emotag	emotag	France	25-35	M

20180924	Turkia	arabizi	تركيا	تركيا	NOUN_PROP	تركيا	Tunis	-25	M

20180924	London	foreign	London	foreign	foreign	foreign	Kairouan	25-35	M

20180924	Paris	foreign	Paris	foreign	foreign	foreign	Tataouine	/	F

20180924	Canda	foreign	Canda	foreign	foreign	foreign	Nabeul	25-35	F
20180924	wala	arabizi	ولا	ولا	CONJ	ولّا	Nabeul	25-35	F
20180924	allmagne	foreign	allmagne	foreign	NOUN_PROP	foreign	Nabeul	25-35	F
20180924	.	arabizi	.	.	PUNC	PUNC	Nabeul	25-35	F

20180924	7ata	arabizi	حتّى	حتّى	ADV	حتّى	Nabeul	25-35	F
20180924	b	arabizi	ب	ب	PREP	ب	Nabeul	25-35	F
20180924	flous	arabizi	فلوس	فلوس	NOUN	فلوس	Nabeul	25-35	F
20180924	nmchy	arabizi	نمشي	نمشي	IV1S-IV	مشى	Nabeul	25-35	F
20180924	ema	arabizi	اما	اما	CONJ	اما	Nabeul	25-35	F
20180924	ma9tch	arabizi	ما لقيتش	ما+لقيت+ش	NEG_PART+PV-PVSUFF_SUBJ:1S+NEG_PART	لقى	Nabeul	25-35	F
20180924	kfh	arabizi	كيفاه	كيفاه	ADV	كيفاش	Nabeul	25-35	F

20180924	Fransa	arabizi	فرنسا	فرانسا	NOUN_PROP	فرانسا	Sousse	25-35	F

20180924	Tunis	arabizi	تونس	تونس	NOUN_PROP	تونس	Mahdia	-25	F

20180924	Suède	foreign	Suède	foreign	foreign	foreign	Tunis	25-35	M

20180924	Tunis	arabizi	تونس	تونس	NOUN_PROP	تونس	Tunis	25-35	M
20180924	😘	emotag	😘	emotag	emotag	emotag	Tunis	25-35	M

20180924	Fransa	arabizi	فرنسا	فرانسا	NOUN_PROP	فرانسا	Sidi_Bouzid	25-35	M

20180924	Tunis	arabizi	تونس	تونس	NOUN_PROP	تونس	Mahdia	-25	F

20180924	Mosta7il	arabizi	مستحيل	مستحيل	ADJ	مستحيل	Medenine	-25	F
20180924	HH	arabizi	هههه	هههه	INTERJ	هههه	Medenine	-25	F
