data	arabish	class	CODA	token	pos	lemma	governorate	age	gender
20111026	ti	arabizi	تي	تي	INTERJ	تي	Tunis	25-35	M
20111026	ena	arabizi	انا	انا	PRON_1S	هو	Tunis	25-35	M
20111026	bidi	arabizi	بيدي	بيد+ي	ADJ+PRON_1S	بيد	Tunis	25-35	M
20111026	9oltelhom	arabizi	قلت لهم	قلت+ل+هم	PV-PVSUFF_SUBJ:1S+[PREP+PRON_3P]PVSUFF_IO:3P	قال	Tunis	25-35	M
20111026	rahou	arabizi	راه	را+ه	FOCUS_PART+PRON_3MS	هو	Tunis	25-35	M
20111026	cha3ebna	arabizi	شعبنا	شعب+نا	NOUN+POSS_PRON_1P	شعب	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	rjouli	arabizi	رجولي	رجولي	ADJ	رجولي	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	bech	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	M
20111026	ye5	arabizi	ياخ	ياخ	IV3MS-IV	ختر	Tunis	25-35	M
20111026	...	arabizi	...	...	PUNC	PUNC	Tunis	25-35	M

20111026	tar	arabizi	طار	طار	PV-PVSUFF_SUBJ:3MS	طار	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	7orriya	arabizi	حرّيّة	حرّيّة	NOUN-NSUFF_FEM_SG	حرّيّة	Tunis	25-35	M
20111026	9am	arabizi	قام	قام	PV-PVSUFF_SUBJ:3MS	قام	Tunis	25-35	M
20111026	hakka	arabizi	هكّا	هكّا	ADV	هكّا	Tunis	25-35	M
20111026	hazni	arabizi	هزّني	هزّ+ني	PV-PVSUFF_SUBJ:3MS+PVSUFF_DO:1S	هزّ	Tunis	25-35	M
20111026	wou7atni	arabizi	وحطني	و+حط+ني	CONJ+PV-PVSUFF_SUBJ:3MS+PVSUFF_DO:1S	حطّ	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	9alli	arabizi	قال لي	قال+ل+ي	PV-PVSUFF_SUBJ:3MS+[PREP+PRON_1S]PVSUFF_IO:1S	قال	Tunis	25-35	M
20111026	ahawouka	arabizi	اهوكا	ا+هو+كا	FOCUS_PART+PRON_3MS+PART	هو	Tunis	25-35	M
20111026	5tar	arabizi	ختر	ختر	PV-PVSUFF_SUBJ:3MS	اختار	Tunis	25-35	M
20111026	boule7ya	arabizi	بولحية	بو+لحية	PREP+NOUN-NSUFF_FEM_SG	لحية	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	ach	arabizi	اش	اش	INTERROG_PRON	اش	Tunis	25-35	M
20111026	9awoulek	arabizi	قولك	قول+ك	NOUN+POSS_PRON_2S	قول	Tunis	25-35	M
20111026	?	arabizi	؟	؟	PUNC	PUNC	Tunis	25-35	M

20111026	3la	arabizi	على	على	PREP	على	Tunis	25-35	M
20111026	rou7i	arabizi	روحي	روح+ي	NOUN+POSS_PRON_1S	روح	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	nari	arabizi	ناري	نار+ي	NOUN+POSS_PRON_1S	نار	Tunis	25-35	M
20111026	3lik	arabizi	عليك	على+ك	PREP+PRON_2S	على	Tunis	25-35	M
20111026	ya	arabizi	يا	يا	VOC_PART	يا	Tunis	25-35	M
20111026	tounes	arabizi	تونس	تونس	NOUN_PROP	تونس	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	3malna	arabizi	عملنا	عملنا	PV-PVSUFF_SUBJ:1P	عمل	Tunis	25-35	M
20111026	thawoura	arabizi	ثورة	ثورة	NOUN-NSUFF_FEM_SG	ثورة	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	bech	arabizi	و	باش	FUT_PART	و	Tunis	25-35	M
20111026	en3ichou	arabizi	نعيشوا	نعيشوا	IV1P-IV-IVSUFF_SUBJ:P	عاش	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	fawoudha	arabizi	فوضى	فوضى	NOUN	فوضى	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	9olna	arabizi	قلنا	قلنا	PV-PVSUFF_SUBJ:1P	قال	Tunis	25-35	M
20111026	ba3ed	arabizi	بعد	بعد	ADV	بعد	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	fourar	arabizi	فرار	فرار	NOUN	فرار	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	lezem	arabizi	لازم	لازم	PART	لازم	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	oumour	arabizi	امور	امور	NOUN	أمر	Tunis	25-35	M
20111026	bech	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	M
20111026	tahda	arabizi	تحدى	تحدى	IV2S-IV	تحدى	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	ethebb	arabizi	تحبّ	تحبّ	IV2S-IV	حبّ	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	ri7	arabizi	ريح	ريح	NOUN	ريح	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	mwetiya	arabizi	مواتية	مواتية	ADJ-NSUFF_FEM_SG	مواتي	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	etwalli	arabizi	تولّي	تولّي	IV3FS-IV	ولّى	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	7orriya	arabizi	حرّيّة	حرّيّة	NOUN-NSUFF_FEM_SG	حرّيّة	Tunis	25-35	M
20111026	mouch	arabizi	موش	موش	NEG_PART	مش	Tunis	25-35	M
20111026	ensim	arabizi	نسيم	نسيم	NOUN	نسيم	Tunis	25-35	M
20111026	fi	arabizi	في	في	PREP	في	Tunis	25-35	M
20111026	ghneya	arabizi	غناية	غناية	NOUN-NSUFF_FEM_SG	غناية	Tunis	25-35	M
20111026	...	arabizi	...	...	PUNC	PUNC	Tunis	25-35	M

20111026	79i9a	arabizi	حقيقة	حقيقة	NOUN-NSUFF_FEM_SG	حقيقة	Tunis	25-35	M
20111026	werda	arabizi	وردة	وردة	NOUN-NSUFF_FEM_SG	وردة	Tunis	25-35	M
20111026	nari	arabizi	ناري	نار+ي	NOUN+POSS_PRON_1S	نار	Tunis	25-35	M
20111026	3lik	arabizi	عليك	على+ك	PREP+PRON_2S	على	Tunis	25-35	M
20111026	ya	arabizi	يا	يا	VOC_PART	يا	Tunis	25-35	M
20111026	tounes	arabizi	تونس	تونس	NOUN_PROP	تونس	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	nari	arabizi	ناري	نار+ي	NOUN+POSS_PRON_1S	نار	Tunis	25-35	M
20111026	3lik	arabizi	عليك	على+ك	PREP+PRON_2S	على	Tunis	25-35	M
20111026	ya	arabizi	يا	يا	PUNC	يا	Tunis	25-35	M
20111026	maraghdouk	arabizi	مرغدوك	مرغدوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	مرغد	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	kayklouk	arabizi	كيّكلوك	كيكلوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	كلا	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	eb	arabizi	ب	ب	PREP	ب	Tunis	25-35	M
20111026	amir	arabizi	امير	امير	NOUN	امير	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	watin	arabizi	واطين	واطين	ADJ-NSUFF_MASC_PL	واطي	Tunis	25-35	M
20111026	zafouk	arabizi	زافّوك	زافّوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	زفاف	Tunis	25-35	M
20111026	...	arabizi	...	...	PUNC	PUNC	Tunis	25-35	M

20111026	nari	arabizi	ناري	نار+ي	NOUN+POSS_PRON_1S	نار	Tunis	25-35	M
20111026	3la	arabizi	على	على	PREP	على	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	3lem	arabizi	علم	علم	NOUN	علم	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	3oleme2	arabizi	علماء	علماء	NOUN	عالم	Tunis	25-35	M
20111026	elli	arabizi	اللي	اللي	REL_PRON	اللي	Tunis	25-35	M
20111026	3afsou	arabizi	عفسوا	عفسوا	PV-PVSUFF_SUBJ:3P	عفس	Tunis	25-35	M
20111026	trabek	arabizi	ترابك	تراب+ك	NOUN+POSS_PRON_2S	تراب	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	3ebdouk	arabizi	عبدوك	عبدوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	عبد	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	3ach9ou	arabizi	عاشقوا	عاشقوا	PV-PVSUFF_SUBJ:3P	عاشق	Tunis	25-35	M
20111026	ensimek	arabizi	نسيمك	نسيم+ك	NOUN+POSS_PRON_2S	نسيم	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	7abbouk	arabizi	حبّوك	حبّوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	حبّ	Tunis	25-35	M

20111026	ba3ouk	arabizi	باعوك	باعوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	باع	Tunis	25-35	M
20111026	lel	arabizi	لال	ل+ال	PREP+DET	ل	Tunis	25-35	M
20111026	9assi	arabizi	قاصي	قاصي	NOUN	قاص	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	deni	arabizi	داني	داني	NOUN	دان	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	elli	arabizi	اللي	اللي	REL_PRON	اللي	Tunis	25-35	M
20111026	ychakek	arabizi	يشكّك	يشكّك	IV3MS-IV	شكّ	Tunis	25-35	M
20111026	fi	arabizi	في	في	PREP	في	Tunis	25-35	M
20111026	imeni	arabizi	ايمان	ايمان	NOUN	ايمان	Tunis	25-35	M
20111026	...	arabizi	...	...	PUNC	PUNC	Tunis	25-35	M

20111026	nari	arabizi	ناري	نار+ي	NOUN+POSS_PRON_1S	نار	Tunis	25-35	M
20111026	3lik	arabizi	عليك	على+ك	PREP+PRON_2S	على	Tunis	25-35	M
20111026	ya	arabizi	يا	يا	VOC_PART	يا	Tunis	25-35	M
20111026	tounes	arabizi	تونس	تونس	NOUN_PROP	تونس	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	hantlouk	arabizi	هنتلوك	هنتلوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	هنتل	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	hayklouk	arabizi	هيكلوك	هيكلوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	هيكل	Tunis	25-35	M
20111026	...	arabizi	...	...	PUNC	PUNC	Tunis	25-35	M

20111026	wadh3ouk	arabizi	وضعوك	وضعوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	وضع	Tunis	25-35	M
20111026	wou	arabizi	و	و	NOUN	و	Tunis	25-35	M
20111026	hablouk	arabizi	هبلوك	هبلوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	هبل	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	5arjou	arabizi	خرجوا	خرجوا	PV-PVSUFF_SUBJ:3P	خرج	Tunis	25-35	M
20111026	cha3eb	arabizi	شعب	شعب	NOUN	شعب	Tunis	25-35	M
20111026	men	arabizi	من	من	PREP	من	Tunis	25-35	M
20111026	rkiztou	arabizi	ركيزته	ركيزة+ه	NOUN-NSUFF_FEM_SG+POSS_PRON_3MS	ركيز	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	say9ouk	arabizi	سيقوك	سيقوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	ساق	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	sawou9ouk	arabizi	سوقوك	سوقوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	ساق	Tunis	25-35	M
20111026	meselma	arabizi	مسالمة	مسالمة	ADJ-NSUFF_FEM_SG	مسالم	Tunis	25-35	M
20111026	met7ajba	arabizi	متحجبة	متحجبة	ADJ-NSUFF_FEM_SG	متحجبة	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	3arbiya	arabizi	عربيّة	عربيّة	ADJ-NSUFF_FEM_SG	عربيّة	Tunis	25-35	M
20111026	jehla	arabizi	جاهلة	جاهلة	ADJ-NSUFF_FEM_SG	جاهل	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	lel	arabizi	لال	ل+ال	PREP+DET	ل	Tunis	25-35	M
20111026	fingha	arabizi	فينڨة	فينڨة	NOUN-NSUFF_FEM_SG	فينڨة	Tunis	25-35	M
20111026	bech	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	M
20111026	y	arabizi	ي	ي	ABBREV	ي	Tunis	25-35	M
20111026	hezzouk	arabizi	هزّوك	هزّوا+ك	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:2S	هزّ	Tunis	25-35	M

20111026	nari	arabizi	ناري	نار+ي	NOUN+POSS_PRON_1S	نار	Tunis	25-35	M
20111026	3lik	arabizi	عليك	على+ك	PREP+PRON_2S	على	Tunis	25-35	M
20111026	ya	arabizi	يا	يا	VOC_PART	يا	Tunis	25-35	M
20111026	bent	arabizi	بنت	بنت	NOUN	بنت	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	7abib	arabizi	حبيب	حبيب	NOUN	حبيب	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	nari	arabizi	ناري	نار+ي	NOUN+POSS_PRON_1S	نار	Tunis	25-35	M
20111026	3lik	arabizi	عليك	على+ك	PREP+PRON_2S	على	Tunis	25-35	M
20111026	ya	arabizi	يا	يا	VOC_PART	يا	Tunis	25-35	M
20111026	benet	arabizi	بنات	بنات	NOUN-NSUFF_FEM_PL	بنت	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	7added	arabizi	حدّاد	حدّاد	NOUN	حدّاد	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	ena	arabizi	انا	انا	PRON_1S	هو	Tunis	25-35	M
20111026	3andi	arabizi	عندي	عند+ي	PREP+PRON_1S	عند	Tunis	25-35	M
20111026	modda	arabizi	مدّة	مدّة	NOUN-NSUFF_FEM_SG	مدّة	Tunis	25-35	M
20111026	fi	arabizi	في	في	PREP	في	Tunis	25-35	M
20111026	7ided	arabizi	حداد	حداد	NOUN	حداد	Tunis	25-35	M
20111026	3lik	arabizi	عليك	على+ك	PREP+PRON_2S	على	Tunis	25-35	M

20111026	nari	arabizi	ناري	نار+ي	NOUN+POSS_PRON_1S	نار	Tunis	25-35	M
20111026	3alli	arabizi	عاللي	ع+اللي	PREP+REL_PRON	عا	Tunis	25-35	M
20111026	wouja3ni	arabizi	وجعني	وجع+ني	PV-PVSUFF_SUBJ:3MS+PVSUFF_DO:1S	وجع	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	t3anni	arabizi	طعنني	طعن+ني	PV-PVSUFF_SUBJ:3MS+PVSUFF_DO:1S	طعن	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	lawa7ni	arabizi	لوّحني	لوّح+ني	PV-PVSUFF_SUBJ:3MS+PVSUFF_DO:1S	لوّح	Tunis	25-35	M
20111026	9am	arabizi	قام	قام	PV-PVSUFF_SUBJ:3MS	قام	Tunis	25-35	M
20111026	si	arabizi	سي	سي	ABBREV	سيّد	Tunis	25-35	M
20111026	wou5ayna	arabizi	وخينا	وخي+نا	NOUN+POSS_PRON_1P	خو	Tunis	25-35	M
20111026	9alli	arabizi	قال لي	قال+ل+ي	PV-PVSUFF_SUBJ:3MS+[PREP+PRON_1S]PVSUFF_IO:1S	قال	Tunis	25-35	M
20111026	ebki	arabizi	ابكي	ابكي	CV2S-CV	بكي	Tunis	25-35	M
20111026	ki	arabizi	كي	كي	SUB_CONJ	كي	Tunis	25-35	M
20111026	sghir	arabizi	صغير	صغير	ADJ	صغير	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	tawa	arabizi	توّا	توّا	ADV	توّا	Tunis	25-35	M
20111026	fet	arabizi	فات	فات	PV-PVSUFF_SUBJ:3MS	فات	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	foot	arabizi	فوت	فوت	NOUN	فوت	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	rbe7na	arabizi	ربحنا	ربحنا	PV-PVSUFF_SUBJ:1P	ربح	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M

20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	hedha	arabizi	هاذا	هاذا	DEM_PRON_3MS	هاذا	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	sandi	arabizi	ساندي	ساند+ي	NOUN+POSS_PRON_1S	ساند	Tunis	25-35	M
20111026	9otlou	arabizi	قلت له	قلت+ل+ه	PV-PVSUFF_SUBJ:1S+[PREP+PRON_3MS]PVSUFF_IO:3MS	قال	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	m3arek	arabizi	معارك	معارك	NOUN	معركة	Tunis	25-35	M
20111026	yomken	arabizi	يمكن	يمكن	IV3MS-IV	مكن	Tunis	25-35	M
20111026	terbaha	arabizi	تربح	تربح	IV2S-IV	ربح	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	ama	arabizi	اما	اما	CONJ	اما	Tunis	25-35	M
20111026	kima	arabizi	كيما	كيما	SUB_CONJ	كيما	Tunis	25-35	M
20111026	9olna	arabizi	قلنا	قلنا	PV-PVSUFF_SUBJ:1P	قال	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	zine	arabizi	زين	زين	NOUN	زين	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	heribine	arabizi	حاربين	حاربين	NOUN-NSUFF_MASC_PL	حارب	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	bech	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	M
20111026	ne9leb	arabizi	نقلب	نقلب	IV1S-IV	قلب	Tunis	25-35	M
20111026	safiha	arabizi	سافيها	سافي+ها	NOUN+POSS_PRON_3FS	سافي	Tunis	25-35	M
20111026	3ala	arabizi	على	على	PREP	على	Tunis	25-35	M
20111026	a3aliha	arabizi	عاليها	عالي+ها	NOUN+POSS_PRON_3FS	عالي	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	3ali	arabizi	عالي	عالي	NOUN	عالي	Tunis	25-35	M
20111026	bech	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	M
20111026	enroddou	arabizi	نردّوا	نردّوا	IV1P-IV-IVSUFF_SUBJ:P	ردّ	Tunis	25-35	M
20111026	fi	arabizi	في	في	PREP	في	Tunis	25-35	M
20111026	safiha	arabizi	سافيها	سافي+ها	NOUN+POSS_PRON_3FS	سافي	Tunis	25-35	M
20111026	...	arabizi	...	...	PUNC	PUNC	Tunis	25-35	M

20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	ne9leb	arabizi	نقلب	نقلب	IV1S-IV	قلب	Tunis	25-35	M
20111026	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20111026	mwezzen	arabizi	موازن	موازن	ADJ	موازين	Tunis	25-35	M
20111026	belli	arabizi	باللي	ب+اللي	PREP+REL_PRON	اللي	Tunis	25-35	M
20111026	fiha	arabizi	فيها	في+ها	PREP+PRON_3FS	في	Tunis	25-35	M
20111026	...	arabizi	...	...	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	entalla3	arabizi	نطلّع	نطلّع	IV1S-IV	طلّع	Tunis	25-35	M
20111026	watiha	arabizi	واطيها	واطي+ها	NOUN+POSS_PRON_3FS	واطي	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	enroddou	arabizi	نردّوا	نردّوا	IV1P-IV-IVSUFF_SUBJ:P	ردّ	Tunis	25-35	M
20111026	fi	arabizi	في	في	PREP	في	Tunis	25-35	M
20111026	a3aliha	arabizi	عاليها	عالي+ها	NOUN+POSS_PRON_3FS	على	Tunis	25-35	M
20111026	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20111026	wou	arabizi	و	و	CONJ	و	Tunis	25-35	M
20111026	enhabbet	arabizi	نهبط	نهبط	IV1S-IV	هبط	Tunis	25-35	M
20111026	koll	arabizi	كلّ	كلّ	NOUN_QUANT	كلّ	Tunis	25-35	M
20111026	man	arabizi	من	من	PREP	من	Tunis	25-35	M
20111026	tgha	arabizi	طغى	طغى	NOUN	طغى	Tunis	25-35	M
20111026	fiha	arabizi	فيها	في+ها	PREP+PRON_3FS	في	Tunis	25-35	M

20111026	AR9AM	arabizi	ارقام	ارقام	NOUN	رقم	Tunis	25-35	M
20111026	9IYASSIYA	arabizi	قيّاسية	قيّاسية	ADJ-NSUFF_FEM_SG	قيّاس	Tunis	25-35	M

20111026	Publié	foreign	Publié	foreign	foreign	foreign	Tunis	25-35	M
20111026	par	foreign	par	foreign	foreign	foreign	Tunis	25-35	M
20111026	m5abbi262	arabizi	مخبّي262	مخبّي262	NOUN_PROP	مخبّي262	Tunis	25-35	M
20111026	m5abbi1748	arabizi	مخبّي1748	مخبّي1748	NOUN_PROP	مخبّي1748	Tunis	25-35	M
20111026	à	foreign	à	foreign	foreign	foreign	Tunis	25-35	M
20111026	01:46	arabizi	01:46	01:46	NOUN_NUM+PUNC+NOUN_NUM	NOUN_NUM	Tunis	25-35	M

20111026	Réactions	foreign	Réactions	foreign	foreign	foreign	Tunis	25-35	M
20111026	:	arabizi	:	:	PUNC	PUNC	Tunis	25-35	M
20111026	Aucun	foreign	Aucun	foreign	foreign	foreign	Tunis	25-35	M
20111026	commentaire	foreign	commentaire	foreign	foreign	foreign	Tunis	25-35	M
20111026	:	arabizi	:	:	PUNC	PUNC	Tunis	25-35	M
20111026	Envoyer	foreign	Envoyer	foreign	foreign	foreign	Tunis	25-35	M
20111026	par	foreign	par	foreign	foreign	foreign	Tunis	25-35	M
20111026	e-mail	foreign	e-mail	foreign	foreign	foreign	Tunis	25-35	M

20111026	BlogThis	foreign	BlogThis	foreign	foreign	foreign	Tunis	25-35	M
20111026	!	arabizi	!	!	PUNC	PUNC	Tunis	25-35	M
20111026	sur	foreign	sur	foreign	foreign	foreign	Tunis	25-35	M
20111026	Twitter	foreign	Twitter	foreign	foreign	foreign	Tunis	25-35	M
20111026	Partager	foreign	Partager	foreign	foreign	foreign	Tunis	25-35	M
20111026	sur	foreign	sur	foreign	foreign	foreign	Tunis	25-35	M
20111026	Facebook	foreign	Facebook	foreign	foreign	foreign	Tunis	25-35	M
20111026	Partager	foreign	Partager	foreign	foreign	foreign	Tunis	25-35	M
20111026	sur	foreign	sur	foreign	foreign	foreign	Tunis	25-35	M
20111026	Pinterest	foreign	Pinterest	foreign	foreign	foreign	Tunis	25-35	M

20091231	8al	arabizi	هال	ها+ال	DEM_PRON+DET	هو	Tunis	25-35	M
20091231	Ta3lam	arabizi	تعلم	تعلم	NOUN	تعلم	Tunis	25-35	M
20091231	...	arabizi	...	...	PUNC	PUNC	Tunis	25-35	M

20091231	Ana	arabizi	انا	انا	PRON_1S	هو	Tunis	25-35	M
20091231	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20091231	tounsi	arabizi	تونسي	تونسي	NOUN	تونسي	Tunis	25-35	M
20091231	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20091231	y7eb	arabizi	يحبّ	يحبّ	IV3MS-IV	حبّ	Tunis	25-35	M
20091231	Rabbi	arabizi	ربّي	ربّ+ي	NOUN+POSS_PRON_1S	ربّ	Tunis	25-35	M
20091231	fou9	arabizi	فوق	فوق	ADV	فوق	Tunis	25-35	M
20091231	el	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20091231	Lazzem	arabizi	لازم	لازم	NOUN	لازم	Tunis	25-35	M
20091231	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
20091231	A3ref	arabizi	اعرف	اعرف	CV2S-CV	عرف	Tunis	25-35	M
20091231	elli	arabizi	اللي	اللي	REL_PRON	اللي	Tunis	25-35	M
20091231	ems	arabizi	امس	امس	NOUN	امس	Tunis	25-35	M
20091231	Rabbi	arabizi	ربّي	ربّ+ي	NOUN+POSS_PRON_1S	ربّ	Tunis	25-35	M
20091231	ma	arabizi	ما	ما	NEG_PART	ما	Tunis	25-35	M
20091231	yetna77ach	arabizi	يتنحّاش	يتنحّى+ش	IV3MS-IV+NEG_PART	نحّى	Tunis	25-35	M
20091231	men	arabizi	من	من	PREP	من	Tunis	25-35	M
20091231	fommou	arabizi	فمّه	فمّ+ه	NOUN+POSS_PRON_3MS	فمّ	Tunis	25-35	M
20091231	!	arabizi	!	!	PUNC	PUNC	Tunis	25-35	M

20091231	al	arabizi	ال	ال	DET	ال	Tunis	25-35	M
20091231	jariya	arabizi	جرية	جرية	NOUN-NSUFF_FEM_SG	جرية	Tunis	25-35	M
20091231	anna	arabizi	انّ	انّ	PSEUDO_VERB	هو	Tunis	25-35	M
