data	arabish	class	CODA	token	pos	lemma	governorate	age	gender
20140912	CAVA	foreign	CAVA	foreign	foreign	foreign	/	/	/
20140912	INFLUENCER	foreign	INFLUENCER	foreign	foreign	foreign	/	/	/
20140912	SUR	foreign	SUR	foreign	foreign	foreign	/	/	/
20140912	MON	foreign	MON	foreign	foreign	foreign	/	/	/
20140912	COMPORTEMENT	foreign	COMPORTEMENT	foreign	foreign	foreign	/	/	/
20140912	ET	foreign	ET	foreign	foreign	foreign	/	/	/
20140912	MA	foreign	MA	foreign	foreign	foreign	/	/	/
20140912	RELATION	foreign	RELATION	foreign	foreign	foreign	/	/	/
20140912	AVEC	foreign	AVEC	foreign	foreign	foreign	/	/	/
20140912	LUI	foreign	LUI	foreign	foreign	foreign	/	/	/
20140912	AMA	arabizi	اما	اما	CONJ	اما	/	/	/
20140912	HET	arabizi	هات	هات	ADV	هات	/	/	/
20140912	CHKOUN	arabizi	شكون	شكون	PRON_INDEF	شكون	/	/	/
20140912	YEFEHMEK	arabizi	يفهمك	يفهم+ك	IV3MS-IV+IVSUFF_DO:2S	فهم	/	/	/

20140912	tawa	arabizi	توّا	توّا	ADV	توّا	/	/	/
20140912	taille	foreign	taille	foreign	foreign	foreign	/	/	/
20140912	38	arabizi	38	38	NOUN_NUM	NOUN_NUM	/	/	/
20140912	walla	arabizi	ولّى	ولّى	PV-PVSUFF_SUBJ:3FS	ولّى	/	/	/
20140912	7aja	arabizi	حاجة	حاجة	NOUN-NSUFF_FEM_SG	حاجة	/	/	/
20140912	5ayba	arabizi	خايبة	خايبة	ADJ-NSUFF_FEM_SG	خايب	/	/	/
20140912	??	arabizi	؟؟	؟؟	PUNC	PUNC	/	/	/
20140912	taya7tli	arabizi	طيحت لي	طيحت+ل+ي	PV-PVSUFF_SUBJ:3FS+[PREP+PRON_1S]PVSUFF_IO:1S	طيح	/	/	/
20140912	moral	foreign	moral	foreign	foreign	foreign	/	/	/

20140912	pour	foreign	pour	foreign	foreign	foreign	/	/	/
20140912	moi	foreign	moi	foreign	foreign	foreign	/	/	/
20140912	oui	foreign	oui	foreign	foreign	foreign	/	/	/
20140912	m5abbi1571	arabizi	مخبّي1571	مخبّي1571	NOUN_PROP	مخبّي1571	/	/	/
20140912	ya	arabizi	يا	يا	VOC_PART	يا	/	/	/
20140912	m5abbi1571	arabizi	مخبّي1571	مخبّي1571	NOUN_PROP	مخبّي1571	/	/	/
20140912	w	arabizi	و	و	CONJ	و	/	/	/
20140912	inti	arabizi	انتي	انتي	PRON_2S	هو	/	/	/
20140912	rak	arabizi	راك	را+ك	FOCUS_PART+PRON_2S	هو	/	/	/
20140912	m5abbi1571	arabizi	مخبّي1571	مخبّي1571	NOUN_PROP	مخبّي1571	/	/	/
20140912	ena	arabizi	انا	انا	PRON_1S	هو	/	/	/
20140912	2.00	arabizi	2.00	2.00	NOUN_NUM	NOUN_NUM	/	/	/
20140912	w	arabizi	و	و	CONJ	و	/	/	/
20140912	walit	arabizi	ولّيت	ولّيت	PV-PVSUFF_SUBJ:1S	ولّى	/	/	/
20140912	deba	arabizi	دبّة	دبّة	NOUN-NSUFF_FEM_SG	دبّة	/	/	/
20140912	67	arabizi	67	67	NOUN_NUM	NOUN_NUM	/	/	/
20140912	kg	arabizi	كغ	كغ	ABBREV	كيلوغرام	/	/	/
20140912	3omri	arabizi	عمري	عمر+ي	[NOUN+POSS_PRON_1S]ADV	عمري	/	/	/
20140912	ma	arabizi	ما	ما	NEG_PART	ما	/	/	/
20140912	wseltelha	arabizi	وصلت لها	وصلت+ل+ها	PV-PVSUFF_SUBJ:1S+[PREP+PRON_3FS]PVSUFF_IO:3FS	وصل	/	/	/
20140912	dima	arabizi	ديما	ديما	ADV	ديما	/	/	/
20140912	mestansa	arabizi	مستانسة	مستانسة	ADJ-NSUFF_FEM_SG	مستانس	/	/	/
20140912	53	arabizi	53	53	NOUN_NUM	NOUN_NUM	/	/	/
20140912	w	arabizi	و	و	CONJ	و	/	/	/
20140912	ken	arabizi	كان	كان	SUB_CONJ	كان	/	/	/
20140912	taret	arabizi	طارت	طارت	PV-PVSUFF_SUBJ:3FS	طار	/	/	/
20140912	56	arabizi	56	56	NOUN_NUM	NOUN_NUM	/	/	/
20140912	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20140912	plus	foreign	plus	foreign	foreign	foreign	/	/	/

20190412	Coucou	foreign	Coucou	foreign	foreign	foreign	/	/	/
20190412	les	foreign	les	foreign	foreign	foreign	/	/	/
20190412	filles	foreign	filles	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/

20190412	Je	foreign	Je	foreign	foreign	foreign	/	/	/
20190412	voudrais	foreign	voudrais	foreign	foreign	foreign	/	/	/
20190412	avoir	foreign	avoir	foreign	foreign	foreign	/	/	/
20190412	votre	foreign	votre	foreign	foreign	foreign	/	/	/
20190412	avis	foreign	avis	foreign	foreign	foreign	/	/	/
20190412	sur	foreign	sur	foreign	foreign	foreign	/	/	/
20190412	un	foreign	un	foreign	foreign	foreign	/	/	/
20190412	sujet	foreign	sujet	foreign	foreign	foreign	/	/	/
20190412	:	arabizi	:	:	PUNC	PUNC	/	/	/

20190412	Un	foreign	Un	foreign	foreign	foreign	/	/	/
20190412	proche	foreign	proche	foreign	foreign	foreign	/	/	/
20190412	vient	foreign	vient	foreign	foreign	foreign	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	se	foreign	se	foreign	foreign	foreign	/	/	/
20190412	fiancer	foreign	fiancer	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	a	foreign	a	foreign	foreign	foreign	/	/	/
20190412	14	arabizi	14	14	NOUN_NUM	NOUN_NUM	/	/	/
20190412	ans	foreign	ans	foreign	foreign	foreign	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	plus	foreign	plus	foreign	foreign	foreign	/	/	/
20190412	que	foreign	que	foreign	foreign	foreign	/	/	/
20190412	sa	foreign	sa	foreign	foreign	foreign	/	/	/
20190412	fiancée	foreign	fiancée	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
20190412	jeune	foreign	jeune	foreign	foreign	foreign	/	/	/
20190412	très	foreign	très	foreign	foreign	foreign	/	/	/
20190412	belle	foreign	belle	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	bonne	foreign	bonne	foreign	foreign	foreign	/	/	/
20190412	famille	foreign	famille	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	metrobia	arabizi	متربية	متربية	ADJ-NSUFF_FEM_SG	متربي	/	/	/
20190412	.	arabizi	.	.	PUNC	PUNC	/	/	/

20190412	Meskina	arabizi	مسكينة	مسكينة	ADJ-NSUFF_FEM_SG	مسكين	/	/	/
20190412	après	foreign	après	foreign	foreign	foreign	/	/	/
20190412	les	foreign	les	foreign	foreign	foreign	/	/	/
20190412	fiançailles	foreign	fiançailles	foreign	foreign	foreign	/	/	/
20190412	fe9et	arabizi	فاقت	فاقت	PV-PVSUFF_SUBJ:3FS	فاق	/	/	/
20190412	elli	arabizi	اللي	اللي	REL_PRON	اللي	/	/	/
20190412	3and'ha	arabizi	عندها	عند+ها	PREP+PRON_3FS	عند	/	/	/
20190412	une	foreign	une	foreign	foreign	foreign	/	/	/
20190412	maladie	foreign	maladie	foreign	foreign	foreign	/	/	/
20190412	chronique	foreign	chronique	foreign	foreign	foreign	/	/	/
20190412	etta3ab	arabizi	التعب	ال+تعب	DET+NOUN	تعب	/	/	/
20190412	barcha	arabizi	برشا	برشا	ADV	برشا	/	/	/
20190412	w	arabizi	و	و	CONJ	و	/	/	/
20190412	assez	foreign	assez	foreign	foreign	foreign	/	/	/
20190412	dure	foreign	dure	foreign	foreign	foreign	/	/	/
20190412	à	foreign	à	foreign	foreign	foreign	/	/	/
20190412	vivre	foreign	vivre	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/

20190412	heya	arabizi	هي	هي	PRON_3FS	هو	/	/	/
20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20190412	dangeureuse	foreign	dangeureuse	foreign	foreign	foreign	/	/	/
20190412	ama	arabizi	اما	اما	CONJ	اما	/	/	/
20190412	la9adar	arabizi	لاقدّر	لا+قدّر	NEG_PART+PV-PVSUFF_SUBJ:3MS	قدّر	/	/	/
20190412	allah	arabizi	الله	الله	NOUN_PROP	الله	/	/	/
20190412	les	foreign	les	foreign	foreign	foreign	/	/	/
20190412	complications	foreign	complications	foreign	foreign	foreign	/	/	/
20190412	5aybine	arabizi	خايبين	خايبين	ADJ-NSUFF_MASC_PL	خايب	/	/	/
20190412	w	arabizi	و	و	CONJ	و	/	/	/
20190412	sont	foreign	sont	foreign	foreign	foreign	/	/	/
20190412	encore	foreign	encore	foreign	foreign	foreign	/	/	/
20190412	plus	foreign	plus	foreign	foreign	foreign	/	/	/
20190412	difficiles	foreign	difficiles	foreign	foreign	foreign	/	/	/
20190412	à	foreign	à	foreign	foreign	foreign	/	/	/
20190412	vivre	foreign	vivre	foreign	foreign	foreign	/	/	/

20190412	Howa	arabizi	هو	هو	PRON_3MS	هو	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	ne	foreign	ne	foreign	foreign	foreign	/	/	/
20190412	veut	foreign	veut	foreign	foreign	foreign	/	/	/
20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
20190412	laisser	foreign	laisser	foreign	foreign	foreign	/	/	/
20190412	tomber	foreign	tomber	foreign	foreign	foreign	/	/	/
20190412	ce	foreign	ce	foreign	foreign	foreign	/	/	/
20190412	qui	foreign	qui	foreign	foreign	foreign	/	/	/
20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
20190412	bien	foreign	bien	foreign	foreign	foreign	/	/	/
20190412	en	foreign	en	foreign	foreign	foreign	/	/	/
20190412	soi	foreign	soi	foreign	foreign	foreign	/	/	/
20190412	mais	foreign	mais	foreign	foreign	foreign	/	/	/
20190412	malheureusement	foreign	malheureusement	foreign	foreign	foreign	/	/	/
20190412	on	foreign	on	foreign	foreign	foreign	/	/	/
20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20190412	l'impression	foreign	l'impression	foreign	foreign	foreign	/	/	/
20190412	que	foreign	que	foreign	foreign	foreign	/	/	/
20190412	c'est	foreign	c'est	foreign	foreign	foreign	/	/	/
20190412	par	foreign	par	foreign	foreign	foreign	/	/	/
20190412	amour	foreign	amour	foreign	foreign	foreign	/	/	/
20190412	mais	foreign	mais	foreign	foreign	foreign	/	/	/
20190412	par	foreign	par	foreign	foreign	foreign	/	/	/
20190412	pitié	foreign	pitié	foreign	foreign	foreign	/	/	/
20190412	w	arabizi	و	و	CONJ	و	/	/	/
20190412	hedhika	arabizi	هاذيكا	هاذيكا	DEM_PRON_3FS	هاذا	/	/	/
20190412	errojla	arabizi	الرجلة	ال+رجلة	DET+NOUN-NSUFF_FEM_SG	رجلة	/	/	/
20190412	w	arabizi	و	و	CONJ	و	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
20190412	faut	foreign	faut	foreign	foreign	foreign	/	/	/

20190412	On	foreign	On	foreign	foreign	foreign	/	/	/
20190412	voit	foreign	voit	foreign	foreign	foreign	/	/	/
20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
20190412	malheureux	foreign	malheureux	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
20190412	a	foreign	a	foreign	foreign	foreign	/	/	/
20190412	peur	foreign	peur	foreign	foreign	foreign	/	/	/
20190412	et	foreign	et	foreign	foreign	foreign	/	/	/
20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
20190412	répète	foreign	répète	foreign	foreign	foreign	/	/	/
20190412	souvent	foreign	souvent	foreign	foreign	foreign	/	/	/
20190412	en	foreign	en	foreign	foreign	foreign	/	/	/
20190412	plaisantant	foreign	plaisantant	foreign	foreign	foreign	/	/	/
20190412	"\"""	arabizi	"\"""	"\"""	SYM	SYM	/	/	/
20190412	bech	arabizi	باش	باش	FUT_PART	باش	/	/	/
20190412	n3ani	arabizi	نعاني	نعاني	IV1S-IV	عانى	/	/	/
20190412	"\"""	arabizi	"\"""	"\"""	SYM	SYM	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/

20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
20190412	fuit	foreign	fuit	foreign	foreign	foreign	/	/	/
20190412	un	foreign	un	foreign	foreign	foreign	/	/	/
20190412	peu	foreign	peu	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	va	foreign	va	foreign	foreign	foreign	/	/	/
20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
20190412	rendre	foreign	rendre	foreign	foreign	foreign	/	/	/
20190412	visite	foreign	visite	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/

20190412	heya	arabizi	هي	هي	PRON_3FS	هو	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	son	foreign	son	foreign	foreign	foreign	/	/	/
20190412	côté	foreign	côté	foreign	foreign	foreign	/	/	/
20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
20190412	met	foreign	met	foreign	foreign	foreign	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
20190412	pression	foreign	pression	foreign	foreign	foreign	/	/	/
20190412	sans	foreign	sans	foreign	foreign	foreign	/	/	/
20190412	s'en	foreign	s'en	foreign	foreign	foreign	/	/	/
20190412	rendre	foreign	rendre	foreign	foreign	foreign	/	/	/
20190412	compte	foreign	compte	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	genre	foreign	genre	foreign	foreign	foreign	/	/	/
20190412	s'il	foreign	s'il	foreign	foreign	foreign	/	/	/
20190412	répond	foreign	répond	foreign	foreign	foreign	/	/	/
20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20190412	au	foreign	au	foreign	foreign	foreign	/	/	/
20190412	téléphone	foreign	téléphone	foreign	foreign	foreign	/	/	/
20190412	ou	foreign	ou	foreign	foreign	foreign	/	/	/
20190412	aux	foreign	aux	foreign	foreign	foreign	/	/	/
20190412	message	foreign	message	foreign	foreign	foreign	/	/	/
20190412	:	arabizi	:	:	PUNC	PUNC	/	/	/
20190412	Ah	arabizi	اه	اه	INTERJ	اه	/	/	/
20190412	nsitni	arabizi	نسيتني	نسيت+ني	PV-PVSUFF_SUBJ:2S+PVSUFF_DO:1S	نسى	/	/	/
20190412	?	arabizi	؟	؟	PUNC	PUNC	/	/	/

20190412	quand	foreign	quand	foreign	foreign	foreign	/	/	/
20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
20190412	voit	foreign	voit	foreign	foreign	foreign	/	/	/
20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
20190412	répète	foreign	répète	foreign	foreign	foreign	/	/	/
20190412	stress	foreign	stress	foreign	foreign	foreign	/	/	/
20190412	wel	arabizi	وال	و+ال	CONJ+DET	و	/	/	/
20190412	ghoch	arabizi	غش	غش	NOUN	غش	/	/	/
20190412	rahou	arabizi	راه	را+ه	FOCUS_PART+PRON_3MS	هو	/	/	/
20190412	mich	arabizi	مش	مش	NEG_PART	مش	/	/	/
20190412	behinli	arabizi	باهين لي	باهين+ل+ي	ADJ-NSUFF_MASC_PL+PREP+PRON_1S	باهي	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	forstek	arabizi	فرصتك	فرصة+ك	NOUN-NSUFF_FEM_SG+POSS_PRON_2S	فرصة	/	/	/
20190412	bech	arabizi	باش	باش	FUT_PART	باش	/	/	/
20190412	tafsa3	arabizi	تفصع	تفصع	IV2S-IV	فصع	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	ama	arabizi	اما	اما	CONJ	اما	/	/	/
20190412	7atta	arabizi	حتّى	حتّى	SUB_CONJ	حتّى	/	/	/
20190412	ken	arabizi	كان	كان	SUB_CONJ	كان	/	/	/
20190412	t7eb	arabizi	تحبّ	تحبّ	IV2S-IV	حبّ	/	/	/
20190412	tafsa3	arabizi	تفصع	تفصع	IV2S-IV	فصع	/	/	/
20190412	ma	arabizi	ما	ما	NEG_PART	ما	/	/	/
20190412	n5allikech	arabizi	نخلّيكش	نخلّى+ك+ش	IV1S-IV+IVSUFF_DO:2S+NEG_PART	خلّى	/	/	/

20190412	7acilou	arabizi	حاصيلو	حاصيلو	[NOUN]ADV	حاصيلو	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
20190412	situation	foreign	situation	foreign	foreign	foreign	/	/	/
20190412	yesser	arabizi	ياسر	ياسر	ADV	ياسر	/	/	/
20190412	5ayba	arabizi	خايبة	خايبة	ADJ-NSUFF_FEM_SG	خايب	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	rajli	arabizi	راجلي	راجل+ي	NOUN+POSS_PRON_1S	راجل	/	/	/
20190412	9alli	arabizi	قال لي	قال+ل+ي	PV-PVSUFF_SUBJ:3MS+[PREP+PRON_1S]PVSUFF_IO:1S	قال	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	faut	foreign	faut	foreign	foreign	foreign	/	/	/
20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
20190412	parler	foreign	parler	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	faut	foreign	faut	foreign	foreign	foreign	/	/	/
20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
20190412	dire	foreign	dire	foreign	foreign	foreign	/	/	/
20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
20190412	a	foreign	a	foreign	foreign	foreign	/	/	/
20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
20190412	droit	foreign	droit	foreign	foreign	foreign	/	/	/
20190412	d'envisager	foreign	d'envisager	foreign	foreign	foreign	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
20190412	possibilité	foreign	possibilité	foreign	foreign	foreign	/	/	/
20190412	d'annuler	foreign	d'annuler	foreign	foreign	foreign	/	/	/
20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
20190412	mariage	foreign	mariage	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/

20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
20190412	certain	foreign	certain	foreign	foreign	foreign	/	/	/
20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
20190412	se	foreign	se	foreign	foreign	foreign	/	/	/
20190412	sent	foreign	sent	foreign	foreign	foreign	/	/	/
20190412	coincé	foreign	coincé	foreign	foreign	foreign	/	/	/
20190412	w	arabizi	و	و	CONJ	و	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20190412	d'autre	foreign	d'autre	foreign	foreign	foreign	/	/	/
20190412	choix	foreign	choix	foreign	foreign	foreign	/	/	/
20190412	.	arabizi	.	.	PUNC	PUNC	/	/	/

20190412	Mais	foreign	Mais	foreign	foreign	foreign	/	/	/
20190412	personne	foreign	personne	foreign	foreign	foreign	/	/	/
20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
20190412	courage	foreign	courage	foreign	foreign	foreign	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
20190412	dire	foreign	dire	foreign	foreign	foreign	/	/	/
20190412	w	arabizi	و	و	CONJ	و	/	/	/
20190412	d'etre	foreign	d'etre	foreign	foreign	foreign	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
20190412	cause	foreign	cause	foreign	foreign	foreign	/	/	/
20190412	w	arabizi	و	و	CONJ	و	/	/	/
20190412	surtout	foreign	surtout	foreign	foreign	foreign	/	/	/
20190412	fel	arabizi	فال	في+ال	PREP+DET	في	/	/	/
20190412	e5er	arabizi	آخر	آخر	NOUN	آخر	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	l'aurait	foreign	l'aurait	foreign	foreign	foreign	/	/	/
20190412	laissé	foreign	laissé	foreign	foreign	foreign	/	/	/
20190412	tomber	foreign	tomber	foreign	foreign	foreign	/	/	/
20190412	parce	foreign	parce	foreign	foreign	foreign	/	/	/
20190412	qu'elle	foreign	qu'elle	foreign	foreign	foreign	/	/	/
20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
20190412	malade	foreign	malade	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	en	foreign	en	foreign	foreign	foreign	/	/	/
20190412	même	foreign	même	foreign	foreign	foreign	/	/	/
20190412	temps	foreign	temps	foreign	foreign	foreign	/	/	/
20190412	on	foreign	on	foreign	foreign	foreign	/	/	/
20190412	parle	foreign	parle	foreign	foreign	foreign	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	mariage	foreign	mariage	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	c'est	foreign	c'est	foreign	foreign	foreign	/	/	/
20190412	pour	foreign	pour	foreign	foreign	foreign	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
20190412	vie	foreign	vie	foreign	foreign	foreign	/	/	/
20190412	.	arabizi	.	.	PUNC	PUNC	/	/	/

20190412	Après	foreign	Après	foreign	foreign	foreign	/	/	/
20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
20190412	mariage	foreign	mariage	foreign	foreign	foreign	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
20190412	droit	foreign	droit	foreign	foreign	foreign	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	faire	foreign	faire	foreign	foreign	foreign	/	/	/
20190412	marche	foreign	marche	foreign	foreign	foreign	/	/	/
20190412	arrière	foreign	arrière	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
20190412	va	foreign	va	foreign	foreign	foreign	/	/	/
20190412	falloir	foreign	falloir	foreign	foreign	foreign	/	/	/
20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
20190412	assume	foreign	assume	foreign	foreign	foreign	/	/	/
20190412	ses	foreign	ses	foreign	foreign	foreign	/	/	/
20190412	choix	foreign	choix	foreign	foreign	foreign	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	heya	arabizi	هي	هي	PRON_3FS	هو	/	/	/
20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
20190412	caché	foreign	caché	foreign	foreign	foreign	/	/	/
20190412	sa	foreign	sa	foreign	foreign	foreign	/	/	/
20190412	maladie	foreign	maladie	foreign	foreign	foreign	/	/	/

20190412	Chnowa	arabizi	شنوة	شنوة	INTERROG_PRON	شنوّة	/	/	/
20190412	raykom	arabizi	رايكم	راي+كم	NOUN+POSS_PRON_2P	هو	/	/	/
20190412	?	arabizi	؟	؟	PUNC	PUNC	/	/	/

20190412	A7na	arabizi	احنا	احنا	PRON_1P	هو	/	/	/
20190412	pour	foreign	pour	foreign	foreign	foreign	/	/	/
20190412	l'instant	foreign	l'instant	foreign	foreign	foreign	/	/	/
20190412	on	foreign	on	foreign	foreign	foreign	/	/	/
20190412	observe	foreign	observe	foreign	foreign	foreign	/	/	/
20190412	w	arabizi	و	و	CONJ	و	/	/	/
20190412	kahaw	arabizi	كهاو	كهاو	ADV	كهاو	/	/	/
20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
20190412	mais	foreign	mais	foreign	foreign	foreign	/	/	/
20190412	ça	foreign	ça	foreign	foreign	foreign	/	/	/
20190412	nous	foreign	nous	foreign	foreign	foreign	/	/	/
20190412	fait	foreign	fait	foreign	foreign	foreign	/	/	/
20190412	très	foreign	très	foreign	foreign	foreign	/	/	/
20190412	mal	foreign	mal	foreign	foreign	foreign	/	/	/
20190412	au	foreign	au	foreign	foreign	foreign	/	/	/
20190412	cœur	foreign	cœur	foreign	foreign	foreign	/	/	/
20190412	cette	foreign	cette	foreign	foreign	foreign	/	/	/
20190412	situation	foreign	situation	foreign	foreign	foreign	/	/	/

20190412	Hiya	arabizi	هي	هي	PRON_3FS	هو	/	/	/
20190412	chnowa	arabizi	شنوة	شنوة	INTERROG_PRON	شنوّة	/	/	/
20190412	maw9efha	arabizi	موقفها	موقف+ها	NOUN+POSS_PRON_3FS	موقف	/	/	/
20190412	?	arabizi	؟	؟	PUNC	PUNC	/	/	/

20190412	Ma	arabizi	ما	ما	NEG_PART	ما	/	/	/
20190412	9atlouch	arabizi	قالت لهش	قالت+ل+ه+ش	PV-PVSUFF_SUBJ:3FS+[PREP+PRON_3MS]PVSUFF_IO:3MS+NEG_PART	قال	/	/	/
20190412	chouf	arabizi	شف	شف	CV2S-CV	شاف	/	/	/
20190412	7yetik	arabizi	حياتك	حياة+ك	NOUN-NSUFF_FEM_SG+POSS_PRON_2S	حياة	/	/	/
20190412	?	arabizi	؟	؟	PUNC	PUNC	/	/	/

20190412	C	foreign	C	foreign	foreign	foreign	/	/	/
20190412	égoïste	foreign	égoïste	foreign	foreign	foreign	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
20190412	part	foreign	part	foreign	foreign	foreign	/	/	/
20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
